,Image Height,Image_Width,subject_name,subject_x,subject_y,subject_width,subject_height,object_name,object_x,object_y,object_width,object_height
16892,600,800,car,489.5,379.5,185,135,tree,329.0,255.0,128,140
16893,600,800,car,489.5,379.5,185,135,road,294.5,462.5,189,175
16894,600,800,car,489.5,379.5,185,135,road,294.5,462.5,189,175
16895,600,800,symbol,227.0,557.5,66,53,street,471.0,507.5,656,181
16896,600,800,person,327.0,412.0,64,84,bike,316.5,483.0,55,104
16897,600,800,window,85.5,154.0,23,46,building,91.0,233.0,174,436
16898,600,800,window,44.0,152.5,32,43,building,91.0,233.0,174,436
16899,600,800,window,82.5,216.5,33,43,building,91.0,233.0,174,436
16900,600,800,window,41.0,217.5,32,45,building,88.5,212.0,177,410
16901,600,800,window,77.5,285.0,27,46,building,88.5,212.0,177,410
16902,600,800,window,37.0,281.0,24,48,building,88.5,212.0,177,410
16903,600,800,window,683.5,82.5,55,101,building,703.5,227.0,189,436
16904,600,800,window,691.0,221.0,46,122,building,703.5,227.0,189,436
16905,600,800,window,743.5,54.0,53,100,building,695.0,222.5,206,433
16906,600,800,vehicle,253.0,405.0,116,56,street,471.0,507.5,656,181
16907,600,800,person,366.5,408.0,29,66,road,477.0,507.5,642,181
16908,600,800,woman,327.5,437.0,53,120,bike,319.5,485.0,45,104
16909,600,800,pizza,688.5,362.0,27,26,window,716.5,373.0,91,72
16910,600,800,pasta,728.5,354.5,45,17,window,716.5,373.0,91,72
16911,600,800,person,134.5,430.0,49,110,backpack,138.0,433.0,48,116
16912,600,800,person,322.0,466.0,50,174,bike,317.5,474.0,43,82
16913,600,800,person,362.5,415.0,43,80,white bag,368.5,435.0,29,30
16914,600,800,rail,690.5,245.5,61,55,window,679.0,214.0,82,144
16915,600,800,car,249.0,407.5,104,65,street,340.5,472.5,391,125
16916,600,800,arrow,493.5,506.5,141,75,road,561.5,507.0,449,180
16917,600,800,white triangle,226.5,552.0,77,46,road,470.5,491.5,557,205
16918,600,800,back pack,133.5,417.0,39,46,person,126.0,427.0,42,114
16919,600,800,white lettering,724.0,363.5,62,21,window,723.5,383.5,103,87
16920,600,800,orange awning,538.0,354.0,154,36,building,554.0,245.0,244,400
16921,600,800,white arrow,508.0,504.0,180,84,street,476.0,495.5,628,177
16922,600,800,man,632.5,466.5,101,189,backpack,629.0,476.5,66,125
16923,600,800,people,604.5,465.5,381,265,sidewalk,562.5,501.0,369,194
16924,600,800,vehicle,265.5,449.5,337,145,road,218.5,494.5,403,197
16925,600,800,car,359.5,471.5,155,139,street,224.5,504.0,437,184
16926,600,800,window,645.0,412.0,50,194,building,597.0,294.5,400,589
16927,600,800,window,613.5,412.0,43,168,building,597.0,294.5,400,589
16928,600,800,window,595.0,414.0,56,148,building,588.0,326.0,362,536
16929,600,800,window,620.5,150.5,69,145,building,588.0,310.0,416,530
16930,600,800,window,568.5,186.5,69,113,building,588.0,326.0,362,536
16931,600,800,window,483.0,270.5,58,123,building,532.5,311.0,401,554
16932,600,800,window,498.5,281.5,43,145,building,555.5,299.5,445,535
16933,600,800,window,165.5,196.0,81,164,building,228.0,273.0,276,538
16934,600,800,window,151.5,198.5,65,145,building,188.0,250.5,286,501
16935,600,800,window,178.0,233.5,48,119,building,196.0,287.5,256,565
16936,600,800,street light,319.0,404.5,42,379,sidewalk,367.0,519.5,122,155
16937,600,800,man,201.0,451.0,58,48,bag,234.5,520.0,17,34
16938,600,800,bag,232.0,529.0,34,30,man 's hand,217.0,468.0,74,78
16939,600,800,metal fence,582.5,510.5,197,141,building,572.5,330.5,391,519
16940,600,800,windows,378.0,301.0,48,114,building,360.5,298.5,107,161
16941,600,800,window,622.5,152.5,119,183,building,588.0,310.0,416,530
16942,600,800,window,575.0,204.5,48,149,building,525.0,313.5,392,497
16943,600,800,window,520.0,244.5,50,129,building,525.0,313.5,392,497
16944,600,800,window,594.0,394.0,80,192,building,570.5,316.0,309,484
16945,600,800,window,481.0,270.5,26,97,building,527.5,289.5,423,405
16946,600,800,window,648.0,414.0,100,226,building,543.0,306.0,388,496
16947,600,800,window,594.5,422.5,71,209,building,554.5,321.5,391,545
16948,600,800,person,163.0,421.0,72,154,crosswalk,389.5,524.0,733,148
16949,600,800,van,557.0,402.0,324,190,wheel,662.0,442.0,30,56
16950,600,800,van,557.0,402.0,324,190,wheel,534.0,468.5,50,61
16951,600,800,line,460.5,548.0,259,84,lamp post,564.0,340.0,44,324
16952,600,800,line,460.5,548.0,259,84,lamp post,318.0,324.0,56,494
16953,600,800,windshield,497.5,370.0,121,62,van,557.0,402.0,324,190
16954,600,800,street,402.0,481.0,786,234,city,388.5,298.0,773,594
16955,600,800,truck,552.5,398.0,329,196,street,402.0,481.0,786,234
16956,600,800,car,251.5,397.0,291,140,road,342.0,482.0,612,200
16957,600,800,woman,715.0,422.5,54,133,bag,736.0,450.5,14,43
16958,600,800,woman,715.0,422.5,54,133,purse,735.0,446.5,46,61
16959,600,800,light,201.0,399.5,50,27,car,251.5,397.0,291,140
16960,600,800,light,199.5,399.0,37,34,car,251.5,397.0,291,140
16961,600,800,light,199.5,394.0,29,24,car,251.5,397.0,291,140
16962,600,800,light,192.5,391.0,29,26,car,251.5,397.0,291,140
16963,600,800,sign,683.5,350.5,49,135,pole,690.0,316.5,28,371
16964,600,800,sign,697.0,371.0,64,152,pole,690.0,316.5,28,371
16965,600,800,car,251.5,397.0,291,140,road,381.0,490.5,754,213
16966,600,800,car,251.5,397.0,291,140,road,381.0,490.5,754,213
16967,600,800,building,459.0,314.0,112,100,sidewalk,280.0,373.0,552,16
16968,600,800,wheel,233.0,439.5,32,39,car,251.5,397.0,291,140
16969,600,800,wheel,359.5,427.5,21,29,car,251.5,397.0,291,140
16970,600,800,wheel,538.0,434.5,24,21,car,601.5,394.0,161,112
16971,600,800,wheel,618.0,431.0,24,34,car,601.5,394.0,161,112
16972,600,800,window,232.5,357.0,85,48,car,251.5,397.0,291,140
16973,600,800,window,290.5,363.0,43,34,car,251.5,397.0,291,140
16974,600,800,window,595.0,368.0,84,36,car,601.5,394.0,161,112
16975,600,800,window,640.5,369.0,21,34,car,601.5,394.0,161,112
16976,600,800,head,782.5,357.5,23,25,person,761.5,421.5,27,161
16977,600,800,leg,766.0,463.5,18,83,person,760.0,422.5,30,165
16978,600,800,red line,565.0,510.5,392,177,road,342.0,482.0,612,200
16979,600,800,tire,233.5,437.0,45,52,car,251.5,397.0,291,140
16980,600,800,tag,143.0,434.5,42,23,car,251.5,397.0,291,140
16981,600,800,light,193.5,398.5,23,21,car,251.5,397.0,291,140
16982,600,800,window,358.5,362.5,33,37,car,251.5,397.0,291,140
16983,600,800,sign,720.5,212.0,59,128,pole,690.0,316.5,28,371
16984,600,800,light,122.0,389.5,20,21,car,251.5,397.0,291,140
16985,600,800,plate,144.5,435.0,39,18,car,251.5,397.0,291,140
16986,600,800,woman,459.5,413.5,61,147,street,393.5,478.0,773,240
16987,600,800,woman,456.0,417.0,66,144,bag,437.5,438.5,45,61
16988,600,800,woman,94.5,364.5,37,99,purse,94.5,356.0,11,16
16989,600,800,woman,195.0,368.5,46,105,bag,189.0,385.5,32,49
16990,600,800,woman,91.0,372.0,42,96,blouse,90.0,362.0,18,28
16991,600,800,woman,254.0,368.5,40,85,blouse,252.0,346.0,28,30
16992,600,800,car,231.5,359.0,115,68,street,250.0,366.0,494,74
16993,600,800,woman,462.5,417.5,59,163,street,393.5,478.0,773,240
16994,600,800,writing,328.0,533.5,472,129,street,405.0,458.5,788,249
16995,600,800,line,208.5,514.0,417,94,street,393.5,478.0,773,240
16996,600,800,building,626.0,97.5,144,157,background,400.0,216.0,786,344
16997,600,800,person,250.5,365.0,25,72,median,395.5,391.0,771,94
16998,600,800,person,195.5,368.0,29,86,median,395.5,391.0,771,94
16999,600,800,person,92.0,370.0,32,90,median,395.5,391.0,771,94
17000,600,800,person,28.0,365.0,32,104,median,395.5,391.0,771,94
17001,600,800,woman,449.5,415.0,53,144,bag,437.5,437.5,27,37
17002,600,800,bag,437.5,437.5,27,37,hand,441.5,416.0,19,12
17003,600,800,woman,454.0,409.5,52,139,road,397.0,473.5,786,245
17004,600,800,woman,91.0,366.0,42,98,jacket,76.0,364.5,14,27
17005,600,800,car,399.5,357.0,91,58,iron fence,544.5,363.5,93,37
17006,600,800,car,498.0,356.0,68,50,iron fence,544.5,363.5,93,37
17007,600,800,car,557.5,352.0,49,36,iron fence,544.5,363.5,93,37
17008,600,800,car,603.0,352.0,68,34,iron fence,544.5,363.5,93,37
17009,600,800,woman,454.0,417.0,52,144,pant,458.0,430.5,46,59
17010,600,800,word,422.5,515.0,285,74,road,777.0,416.0,42,126
17011,600,800,building,616.5,82.5,125,115,tree,636.5,207.0,185,98
17012,600,800,car,495.5,357.0,277,38,road,413.0,452.5,760,185
17013,600,800,tree,447.0,162.0,698,322,long branch,485.0,65.5,620,113
17014,600,800,wall,113.5,425.0,221,212,building,66.5,165.0,131,320
17015,600,800,glass,443.0,347.5,108,35,car,444.0,384.0,172,118
17016,600,800,glass window,381.0,345.0,22,28,car,444.0,384.0,172,118
17017,600,800,car,381.0,354.0,84,78,glass window,374.0,328.0,26,22
17018,600,800,glass window,729.5,323.0,33,22,car,748.0,357.0,96,106
17019,600,800,glass window,768.5,325.0,41,26,car,748.0,357.0,96,106
17020,600,800,glass window,791.5,331.5,13,29,car,748.0,357.0,96,106
17021,600,800,glass window,30.0,215.5,28,67,building,66.5,165.0,131,320
17022,600,800,glass window,35.5,70.0,35,108,building,66.5,165.0,131,320
17023,600,800,glass window,83.0,236.5,32,93,building,66.5,165.0,131,320
17024,600,800,window,228.5,137.0,45,78,building,371.0,191.0,740,378
17025,600,800,window,281.0,128.0,56,86,building,371.0,191.0,740,378
17026,600,800,window,333.0,123.0,42,92,building,371.0,191.0,740,378
17027,600,800,window,448.0,124.5,54,89,building,371.0,191.0,740,378
17028,600,800,window,689.0,98.0,28,42,building,371.0,191.0,740,378
17029,600,800,window,720.5,102.0,27,40,building,685.5,175.5,109,347
17030,600,800,window,689.5,101.5,27,43,building,679.5,128.5,107,251
17031,800,600,top,507.5,473.0,81,186,building,464.0,562.0,268,368
17032,800,600,lion,336.5,551.0,15,32,building,464.0,562.0,268,368
17033,800,600,window,352.0,625.5,22,41,building,459.0,621.5,276,255
17034,800,600,window,354.5,681.5,27,41,building,459.0,621.5,276,255
17035,800,600,window,429.0,678.0,24,40,building,459.0,621.5,276,255
17036,800,600,window,428.5,728.5,25,23,building,459.0,621.5,276,255
17037,800,600,window,481.5,678.0,23,48,building,459.0,621.5,276,255
17038,800,600,window,477.0,614.0,24,54,building,459.0,621.5,276,255
17039,800,600,window,497.0,617.0,24,46,building,459.0,621.5,276,255
17040,800,600,window,422.0,612.5,28,47,building,459.0,621.5,276,255
17041,800,600,window,354.0,627.0,28,48,building,459.0,621.5,276,255
17042,800,600,window,478.5,613.0,19,44,building,459.0,621.5,276,255
17043,800,600,window,479.0,677.5,20,47,building,459.0,621.5,276,255
17044,800,600,window,538.5,623.0,27,46,building,459.0,621.5,276,255
17045,800,600,window,561.5,684.0,17,38,building,459.0,621.5,276,255
17046,800,600,window,482.0,559.0,20,30,building,459.0,621.5,276,255
17047,800,600,car,60.0,743.5,118,67,street,205.0,758.5,302,77
17048,800,600,windows,101.0,371.0,34,36,building,124.5,493.0,161,594
17049,800,600,windows,476.0,609.5,34,49,building,425.0,634.5,334,307
17050,800,600,window,428.0,409.5,32,27,building,370.0,473.0,302,440
17051,800,600,clock,383.0,527.5,38,41,building,427.0,615.0,284,286
17052,800,600,woman,114.5,753.5,43,55,stroller,83.5,769.0,39,34
17053,800,600,window,295.0,500.5,32,39,building,327.5,521.5,333,473
17054,800,600,window,427.5,726.5,21,21,building,442.0,613.0,276,248
17055,800,600,window,424.5,678.0,29,54,building,441.0,604.0,284,214
17056,800,600,window,428.0,616.0,42,56,building,437.0,618.5,324,219
17057,800,600,window,380.0,618.5,38,49,building,447.5,619.5,297,245
17058,800,600,window,386.0,682.5,40,53,building,443.5,642.0,309,272
17059,800,600,window,352.5,685.0,29,50,building,458.5,611.0,267,254
17060,800,600,window,360.0,626.5,40,57,building,442.0,599.0,306,226
17061,800,600,window,478.0,615.5,14,37,building,444.0,630.0,278,256
17062,600,800,window,686.0,343.5,20,27,building,650.5,309.0,293,240
17063,600,800,window,706.5,340.5,19,29,building,646.5,330.0,301,244
17064,600,800,window,729.0,337.0,22,28,building,653.0,349.0,288,266
17065,600,800,window,751.0,333.0,26,30,building,646.5,330.0,301,244
17066,600,800,window,773.5,329.0,19,30,building,652.5,309.5,289,197
17067,600,800,window,705.0,310.0,18,28,building,676.0,332.5,240,261
17068,800,600,window,483.0,480.0,42,32,building,507.0,476.0,146,418
17069,800,600,building,438.0,252.5,154,159,sky,372.0,86.0,214,110
17070,800,600,sky,372.0,86.0,214,110,building,438.0,252.5,154,159
17071,800,600,people,244.5,675.0,297,116,building,438.0,252.5,154,159
17072,800,600,people,244.5,675.0,297,116,street,427.5,748.5,147,77
17073,800,600,people,244.5,675.0,297,116,street,427.5,748.5,147,77
17074,800,600,people,244.5,675.0,297,116,street,427.5,748.5,147,77
17075,800,600,building,438.0,252.5,154,159,people,244.5,675.0,297,116
17076,800,600,people,244.5,675.0,297,116,building,438.0,252.5,154,159
17077,800,600,window,374.0,264.5,20,35,building,438.0,252.5,154,159
17078,800,600,people,244.5,675.0,297,116,window,374.0,264.5,20,35
17079,800,600,window,374.0,264.5,20,35,sky,372.0,86.0,214,110
17080,800,600,building,438.0,252.5,154,159,sky,372.0,86.0,214,110
17081,800,600,building,438.0,252.5,154,159,sky,372.0,86.0,214,110
17082,800,600,people,244.5,675.0,297,116,street,427.5,748.5,147,77
17083,800,600,people,244.5,675.0,297,116,building,438.0,252.5,154,159
17084,600,800,window,691.0,54.5,14,51,building,689.0,146.0,168,290
17085,600,800,window,693.0,138.5,14,51,building,689.0,146.0,168,290
17086,600,800,window,664.5,148.5,21,53,building,703.0,147.5,184,295
17087,600,800,window,629.0,157.0,10,42,building,703.0,147.5,184,295
17088,600,800,window,692.0,56.0,14,52,building,703.0,147.5,184,295
17089,600,800,window,657.0,76.0,20,56,building,703.0,147.5,184,295
17090,600,800,window,629.0,94.0,14,38,building,703.0,147.5,184,295
17091,600,800,window,384.0,85.0,16,26,building,391.0,163.0,78,226
17092,600,800,license plate,718.0,402.0,54,28,wagon,656.0,394.5,286,215
17093,600,800,person,642.0,256.0,24,22,sidewalk,426.0,428.5,430,331
17094,600,800,person,777.0,298.0,42,90,car,655.0,394.0,286,218
17095,600,800,fire hydrant,420.5,333.0,29,72,sidewalk,426.0,428.5,430,331
17096,600,800,light,623.0,401.5,52,43,wagon,637.0,386.0,274,232
17097,600,800,grate,283.5,199.5,37,285,window,219.0,200.0,120,360
17098,600,800,light,441.5,210.0,43,364,sidewalk,421.0,459.0,170,232
17099,600,800,window,668.5,149.5,35,51,building,675.0,146.0,200,242
17100,600,800,window,382.5,190.0,21,32,building,394.5,164.0,65,224
17101,600,800,window,384.0,137.0,18,30,building,394.5,164.0,65,224
17102,600,800,window,362.0,134.0,18,34,building,394.5,164.0,65,224
17103,600,800,window,363.5,82.0,21,34,building,394.5,164.0,65,224
17104,600,800,window,385.0,137.5,16,25,building,394.5,164.0,65,224
17105,600,800,window,384.5,82.5,21,33,building,391.0,179.0,90,234
17106,600,800,window,658.5,76.5,17,49,building,703.0,147.5,184,295
17107,600,800,window,631.5,159.0,13,48,building,703.0,147.5,184,295
17108,600,800,window,667.0,143.5,30,59,building,703.0,147.5,184,295
17109,600,800,window,693.5,137.5,17,55,building,703.0,147.5,184,295
17110,600,800,window,691.0,54.0,22,54,building,703.0,147.5,184,295
17111,600,800,window,631.5,95.0,17,36,building,679.5,112.0,189,202
17112,600,800,window,692.0,56.0,14,52,building,696.0,141.5,180,283
17113,600,800,window,655.5,78.0,17,52,building,696.0,141.5,180,283
17114,600,800,window,630.5,94.5,11,39,building,696.0,141.5,180,283
17115,600,800,window,659.0,18.5,18,37,building,696.0,141.5,180,283
17116,600,800,window,633.0,36.5,20,37,building,696.0,141.5,180,283
17117,600,800,plate,720.0,403.0,64,32,back,697.0,393.0,158,66
17118,600,800,street,595.0,405.5,402,369,car,599.0,405.0,392,382
17119,600,800,wall,86.0,264.0,168,526,wall,82.5,258.5,165,515
17120,600,800,clock,454.0,90.0,38,48,building,451.0,188.0,90,372
17121,600,800,light,294.0,212.5,68,69,pole,289.0,346.0,66,324
17122,600,800,street sign,288.0,289.0,128,40,pole,289.0,346.0,66,324
17123,600,800,chimneys,642.5,292.0,157,24,roof,624.0,311.0,202,52
17124,600,800,circle,293.0,336.5,30,37,street sign,290.0,378.0,126,328
17125,600,800,car,559.5,453.5,253,121,road,464.5,507.0,669,174
17126,600,800,handle,38.5,429.5,37,27,glass door,46.0,435.5,92,141
17127,600,800,hubcap,473.0,481.0,42,54,car,568.5,462.5,263,97
17128,600,800,vehicle,567.0,453.5,240,113,road,460.5,510.5,669,157
17129,600,800,car,568.5,465.0,255,86,road,464.5,507.0,669,174
17130,600,800,leave,384.0,251.5,138,127,tree,397.0,282.0,178,178
17131,600,800,fence,124.0,391.5,32,67,building,214.0,198.0,228,376
17132,600,800,grates,233.5,547.0,107,52,sidewalk,287.5,539.0,197,116
17133,600,800,head,689.0,252.5,30,37,person,690.5,298.5,33,117
17134,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17135,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17136,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17137,600,800,snow,400.0,459.5,800,279,car,205.5,391.0,175,118
17138,600,800,snow,400.0,459.5,800,279,car,87.5,466.0,163,204
17139,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17140,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17141,600,800,snow,400.0,459.5,800,279,car,87.5,466.0,163,204
17142,600,800,snow,400.0,459.5,800,279,car,205.5,391.0,175,118
17143,600,800,window,634.5,262.5,33,109,wall,634.0,283.5,108,177
17144,600,800,snow,400.0,459.5,800,279,foot print,420.0,480.0,64,52
17145,600,800,car door,73.0,455.0,102,134,snow,69.5,432.5,69,41
17146,600,800,snow,195.0,362.5,118,47,car,205.5,391.0,175,118
17147,600,800,sign,305.0,266.5,70,69,street,182.0,445.0,364,288
17148,600,800,snow,195.0,362.5,118,47,car,205.5,391.0,175,118
17149,600,800,window,634.5,262.5,33,109,wall,634.0,283.5,108,177
17150,600,800,sign,305.0,266.5,70,69,child,317.5,268.0,11,20
17151,600,800,light,219.5,402.0,25,34,car,205.5,391.0,175,118
17152,600,800,house,631.5,190.5,335,375,lattice,599.5,370.5,175,23
17153,600,800,building,509.5,223.0,181,224,window,551.5,157.5,29,43
17154,600,800,street,182.0,445.0,364,288,pole,313.0,347.0,26,108
17155,600,800,car,87.5,466.0,163,204,door handle,59.0,459.5,26,27
17156,600,800,snow,400.0,459.5,800,279,track,428.5,546.0,81,70
17157,600,800,house,631.5,190.5,335,375,window,634.5,262.5,33,109
17158,600,800,sign,305.0,266.5,70,69,pole,313.0,347.0,26,108
17159,600,800,car,205.5,391.0,175,118,light,219.5,402.0,25,34
17160,600,800,car,205.5,391.0,175,118,window,246.5,368.5,21,31
17161,600,800,tree,479.5,269.0,281,246,house,631.5,190.5,335,375
17162,600,800,car,87.5,466.0,163,204,snow,69.5,432.5,69,41
17163,600,800,car,205.5,391.0,175,118,snow,400.0,459.5,800,279
17164,600,800,window,114.5,299.0,19,34,building,75.5,234.0,109,426
17165,600,800,window,128.5,300.0,21,30,building,133.5,322.0,77,130
17166,600,800,window,97.5,363.5,27,21,building,117.0,317.0,74,152
17167,600,800,window,138.5,302.5,13,39,building,117.0,317.0,74,152
17168,600,800,window,118.0,297.0,20,42,building,117.0,317.0,74,152
17169,600,800,window,139.0,306.0,16,34,building,117.0,317.0,74,152
17170,600,800,window,91.5,291.0,21,34,building,117.0,316.0,72,168
17171,600,800,window,113.0,294.5,14,37,building,117.0,316.0,72,168
17172,600,800,window,126.5,296.0,21,48,building,117.0,316.0,72,168
17173,600,800,window,154.0,317.0,14,34,building,117.0,316.0,72,168
17174,600,800,window,135.0,300.0,20,34,building,123.0,311.0,78,152
17175,600,800,window,128.0,296.0,24,34,building,123.0,311.0,78,152
17176,600,800,window,118.0,290.5,20,37,building,123.0,311.0,78,152
17177,600,800,window,92.5,290.0,17,48,building,123.0,311.0,78,152
17178,600,800,window,172.0,320.0,14,34,building,123.0,311.0,78,152
17179,600,800,window,190.0,374.0,16,34,building,185.0,338.5,96,151
17180,600,800,window,154.0,317.0,24,32,building,185.0,338.5,96,151
17181,600,800,window,173.0,319.0,26,36,building,185.0,338.5,96,151
17182,600,800,window,173.5,367.0,21,42,building,185.0,338.5,96,151
17183,600,800,window,155.0,372.5,22,35,building,185.0,338.5,96,151
17184,600,800,snow,399.5,452.5,799,295,ground,399.0,460.5,798,275
17185,600,800,snow,238.5,325.0,95,32,car,238.5,328.5,101,39
17186,600,800,car,238.5,328.5,101,39,headlight,206.5,334.0,35,8
17187,600,800,building,401.0,300.0,796,598,city,400.0,299.5,798,599
17188,600,800,light,364.5,202.5,67,35,pole,412.0,248.0,150,142
17189,600,800,snow,399.5,452.5,799,295,sidewalk,400.0,451.5,800,293
17190,600,800,snow,399.5,452.5,799,295,step,494.0,477.0,226,242
17191,600,800,light,335.5,180.0,83,334,sign,354.5,170.5,31,53
17192,600,800,snow,238.5,325.0,95,32,car,238.5,328.5,101,39
17193,600,800,step,494.0,477.0,226,242,snow,399.5,452.5,799,295
17194,600,800,light,364.5,202.5,67,35,pole,412.0,248.0,150,142
17195,600,800,snow,244.5,230.0,135,82,roof,243.0,230.5,136,79
17196,600,800,light,335.5,180.0,83,334,sign,354.5,170.5,31,53
17197,600,800,window,595.0,224.0,86,264,sign,594.5,257.5,71,157
17198,600,800,sign,164.5,206.0,25,56,arrow,163.0,224.5,16,11
17199,600,800,step,494.0,477.0,226,242,ground,399.0,460.5,798,275
17200,600,800,step,494.0,477.0,226,242,ground,399.0,460.5,798,275
17201,600,800,foorprint,455.5,571.5,23,27,ground,399.0,460.5,798,275
17202,600,800,footprint,579.5,529.5,15,19,ground,399.0,460.5,798,275
17203,600,800,footprint,505.5,583.0,21,32,ground,399.0,460.5,798,275
17204,600,800,footprint,460.5,493.5,13,19,ground,399.0,460.5,798,275
17205,600,800,footprint,400.0,518.0,16,20,ground,399.0,460.5,798,275
17206,600,800,footprint,554.0,480.5,14,13,ground,399.0,460.5,798,275
17207,600,800,footprint,449.5,592.5,25,13,ground,399.0,460.5,798,275
17208,600,800,suv,589.0,466.0,118,78,snow,553.0,525.5,132,71
17209,600,800,snow,590.0,521.0,38,40,ground,361.0,509.0,670,176
17210,600,800,stub,559.0,254.5,24,39,pole,567.0,358.0,40,224
17211,600,800,ground,614.0,489.0,368,218,ground,613.5,495.5,365,203
17212,600,800,ground,601.5,489.0,365,218,ground,614.0,489.0,368,218
17213,600,800,crosswalk sign,556.5,218.5,69,69,pole,571.0,362.5,40,219
17214,600,800,sign,557.0,217.5,62,59,pole,567.0,358.0,40,224
17215,600,800,pole,567.0,358.5,36,225,crosswalk sign,556.5,218.5,69,69
17216,600,800,sign,557.0,218.0,64,66,pole,74.5,414.0,33,364
17217,600,800,snow,148.0,409.0,296,58,bush,149.0,464.0,298,168
17218,600,800,window,191.5,133.5,23,85,house,190.0,216.0,380,432
17219,600,800,window,169.5,120.0,23,110,house,190.0,216.0,380,432
17220,600,800,window,145.5,103.0,21,106,house,190.0,216.0,380,432
17221,600,800,rail,280.5,387.0,81,90,stair,352.5,407.5,117,67
17222,600,800,snow,238.0,524.5,64,77,car,700.0,490.5,152,199
17223,600,800,car,700.0,490.5,152,199,snow,238.0,524.5,64,77
17224,600,800,building,138.0,262.5,242,281,road,396.5,517.5,117,131
17225,600,800,car,700.0,490.5,152,199,snow,238.0,524.5,64,77
17226,600,800,snow,238.0,524.5,64,77,car,700.0,490.5,152,199
17227,600,800,car,700.0,490.5,152,199,road,396.5,517.5,117,131
17228,600,800,window,79.5,462.0,43,34,car,63.0,507.0,126,178
17229,600,800,window,44.5,464.0,65,56,car,63.0,507.0,126,178
17230,600,800,window,12.0,467.5,24,69,car,63.0,507.0,126,178
17231,600,800,window,626.5,472.0,37,52,car,692.0,497.0,194,200
17232,600,800,window,679.5,477.0,65,74,car,692.0,497.0,194,200
17233,600,800,building,138.0,262.5,242,281,sky,287.0,67.5,180,135
17234,600,800,snow,238.0,524.5,64,77,road,396.5,517.5,117,131
17235,600,800,snow,238.0,524.5,64,77,road,396.5,517.5,117,131
17236,600,800,car,700.0,490.5,152,199,snow,238.0,524.5,64,77
17237,600,800,window,619.5,178.0,33,58,building,573.0,264.0,448,350
17238,600,800,car,228.0,461.0,176,68,snow,402.5,492.0,779,200
17239,600,800,column,479.0,347.0,32,130,porch,468.5,366.0,181,92
17240,600,800,rail,462.5,396.0,57,52,stairway,440.0,396.0,100,52
17241,600,800,car,632.5,445.5,147,89,snow,386.5,494.0,763,172
17242,600,800,snow,402.5,492.0,779,200,road,143.5,525.0,277,132
17243,600,800,balcony,473.5,169.5,201,115,building,577.5,271.0,411,310
17244,600,800,snow,520.0,426.0,116,58,car,531.5,455.5,139,117
17245,600,800,car,227.0,459.0,180,98,road,179.5,504.5,359,189
17246,600,800,sign,307.5,361.0,35,46,post,319.0,239.5,82,479
17247,600,800,light,504.0,456.0,30,16,car,529.5,451.5,137,93
17248,600,800,car,229.0,465.0,172,82,snow,402.5,492.0,779,200
17249,600,800,car,525.5,452.0,121,110,lot,632.0,442.0,334,132
17250,600,800,door,611.0,378.0,36,78,building,577.5,271.0,411,310
17251,600,800,post,318.0,304.5,46,331,sign,316.0,366.0,36,42
17252,600,800,car,81.5,441.5,85,45,road,180.0,500.0,358,162
17253,600,800,building,568.0,246.5,422,323,balcony,478.5,277.0,197,78
17254,600,800,light,498.0,327.5,32,101,light,496.5,284.5,17,19
17255,600,800,street light,28.5,316.5,33,97,bench,31.0,352.0,44,18
17256,600,800,palm tree,515.0,199.5,120,237,light fixture,495.5,322.0,35,110
17257,600,800,light fixture,496.5,325.0,25,106,road,399.0,483.0,798,218
17258,600,800,bench,104.0,353.5,68,33,road,67.0,412.5,128,97
17259,600,800,bush,428.0,372.0,34,24,grass,321.0,392.5,432,117
17260,600,800,sign,149.5,263.5,45,83,pole,164.0,290.0,22,128
17261,600,800,shadow,335.0,498.5,670,201,road,399.0,480.0,798,238
17262,600,800,line,418.5,562.5,209,69,road,399.0,480.0,798,238
17263,600,800,bush,246.0,394.5,68,41,grass,327.5,402.5,443,103
17264,600,800,street light,281.5,231.0,27,28,street light,279.0,286.0,40,154
17265,600,800,palm tree,514.0,212.5,120,273,garden,397.0,348.0,784,94
17266,600,800,palm tree,206.5,167.5,139,331,garden,400.5,338.5,795,109
17267,600,800,palm tree,206.5,167.5,139,331,tree,202.0,247.5,132,155
17268,600,800,bench,103.0,357.5,72,43,garden,400.5,338.5,795,109
17269,600,800,bench,30.5,354.5,57,37,garden,400.5,338.5,795,109
17270,600,800,bench,104.0,353.5,68,33,garden,400.5,338.5,795,109
17271,600,800,stone statue,433.0,272.5,48,93,garden,400.5,338.5,795,109
17272,600,800,window,334.0,107.0,26,20,building,294.0,241.0,122,286
17273,600,800,window,334.0,107.0,26,20,building,294.0,241.0,122,286
17274,600,800,car,394.5,418.0,133,72,road,256.0,483.0,218,106
17275,600,800,car,394.5,418.0,133,72,road,256.0,483.0,218,106
17276,600,800,car,394.5,418.0,133,72,road,256.0,483.0,218,106
17277,600,800,car,394.5,418.0,133,72,road,256.0,483.0,218,106
